compartment	O	O	O	O	O	O	O	O
model	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	B-Neuron	O	O
neuron	O	O	O	O	O	I-Neuron	O	O
for	O	O	O	O	O	O	O	O
their	O	O	O	O	O	O	O	O
suitability	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
reproduce	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
delta	O	O	O	O	O	O	O	O
oscillation	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
retinal	O	O	O	O	O	O	O	O
excitatory	O	O	O	O	O	O	O	O
post	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
synaptic	O	O	O	O	O	O	O	O
potential	O	O	O	O	O	O	O	O
recorded	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
vitro	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
soma	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	B-Neuron	O	O
neurons	O	O	O	O	O	I-Neuron	O	O
.	O	O	O	O	O	O	O	O

A	O	O	O	O	O	O	O	O
stimulus	O	O	O	O	O	O	O	O
evoked	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O
average	O	O	O	O	O	O	O	O
0.74	O	O	B-Value	O	O	O	O	O
+	O	O	I-Value	O	O	O	O	O
/	O	O	I-Value	O	O	O	O	O
-	O	O	I-Value	O	O	O	O	O
0.46	O	O	I-Value	O	O	O	O	O
APs	O	B-Unit	I-Value	O	O	O	O	O
(	O	O	O	O	O	O	O	O
mean	O	O	O	O	O	O	O	O
+	O	O	O	O	O	O	O	O
/	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
S.D	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O

with	O	O	O	O	O	O	O	O
short	O	O	O	O	O	O	O	O
latency	O	O	O	O	O	O	O	B-Parameter
(	O	O	O	O	O	O	O	O
8.1	O	O	B-Value	O	O	O	O	O
+	O	O	I-Value	O	O	O	O	O
/	O	O	I-Value	O	O	O	O	O
-	O	O	I-Value	O	O	O	O	O
1.0	O	O	I-Value	O	O	O	O	O
ms	O	B-Unit	I-Value	O	O	O	O	O
)	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
small	O	O	O	O	O	O	O	O
temporal	O	O	O	O	O	O	O	B-Parameter
scatter	O	O	O	O	O	O	O	I-Parameter
(	O	O	O	O	O	O	O	O
0.31	O	O	B-Value	O	O	O	O	O
+	O	O	I-Value	O	O	O	O	O
/	O	O	I-Value	O	O	O	O	O
-	O	O	I-Value	O	O	O	O	O
0.23	O	O	I-Value	O	O	O	O	O
ms	O	B-Unit	I-Value	O	O	O	O	O
dispersion	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
50	O	O	O	O	O	O	O	O
%	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
first	O	O	O	O	O	O	O	O
APs	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

Typical	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
most	O	O	O	O	O	O	O	O
mGluR	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
sensitive	O	O	O	O	O	O	O	O
preparations	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
general	O	O	O	O	O	O	O	O
mGluR	O	O	O	O	O	O	O	O
agonist	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
+	O	O	O	O	O	O	O	O
/	O	O	O	O	O	O	O	O
-)-1-aminocyclopentane-trans-1,3-dicarboxylic	O	O	O	O	O	O	O	O
acid	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
ACPD	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
produced	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
robust	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
long	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
lasting	O	O	O	O	O	O	O	O
excitatory	O	O	O	O	O	O	O	O
response	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

From	O	O	O	O	O	O	O	O
postnatal	O	O	O	O	O	O	O	O
day	O	O	O	O	O	O	O	O
7	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
P7	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
P9	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
medial	O	O	O	O	O	O	O	O
part	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
VB	O	O	O	O	O	O	B-BrainRegion	O
was	O	O	O	O	O	O	O	O
more	O	O	O	O	O	O	O	O
intensely	O	O	O	O	O	O	O	O
PVir	O	O	O	O	O	O	O	O
than	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
lateral	O	O	O	O	O	O	O	O
one	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
some	O	O	O	O	O	O	O	O
differences	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
sequence	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
maturation	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
PVir	O	O	O	O	O	O	O	O
terminals	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O
noted	O	O	O	O	O	O	O	O
between	O	O	O	O	O	O	O	O
these	O	O	O	O	O	O	O	O
two	O	O	O	O	O	O	O	O
VB	O	O	O	O	O	O	B-BrainRegion	O
subdivisions	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

A	O	O	O	O	O	O	O	O
uniform	O	O	O	O	O	O	O	O
somato-dendritic	O	O	O	O	O	O	O	O
distribution	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
maximal	O	O	O	O	O	O	O	B-Parameter
conductance	O	O	O	O	O	O	O	I-Parameter
of	O	O	O	O	O	O	O	O
I(T)	O	O	O	B-IonicCurrent	O	O	O	O
and	O	O	O	O	O	O	O	O
I(K)	O	O	O	B-IonicCurrent	O	O	O	O
(	O	O	O	O	O	O	O	O
g(T)	O	O	O	O	O	O	O	B-Parameter
and	O	O	O	O	O	O	O	O
g(K)	O	O	O	O	O	O	O	B-Parameter
,	O	O	O	O	O	O	O	O
respectively	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
was	O	O	O	O	O	O	O	O
sufficient	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
simulate	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
acceptable	O	O	O	O	O	O	O	O
accuracy	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O
(i)	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
delta	O	O	O	O	O	O	O	O
oscillation	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
its	O	O	O	O	O	O	O	O
phase	O	O	O	O	O	O	O	O
resetting	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O
somatically	O	O	O	O	O	O	O	O
injected	O	O	O	O	O	O	O	O
current	O	O	O	O	O	O	O	O
pulses	O	O	O	O	O	O	O	O
;	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O
well	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O
(ii)	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
retinal	O	O	O	O	O	O	O	O
excitatory	O	O	O	O	O	O	O	O
postsynaptic	O	O	O	O	O	O	O	O
potential	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
its	O	O	O	O	O	O	O	O
alpha-amino-3-hydroxy-5-methyl-4-isoxazole	O	O	O	O	O	O	O	O
proprionate	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
/	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O
N-methyl-D-aspartate	O	O	O	O	O	O	O	O
components	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

2-fold	O	O	O	O	O	O	O	O
larger	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
respectively	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
than	O	O	O	O	O	O	O	O
g(T(s))	O	O	O	O	O	O	O	B-Parameter
produced	O	O	O	O	O	O	O	O
accurate	O	O	O	O	O	O	O	O
simulations	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
delta	O	O	O	O	O	O	O	O
oscillation	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
its	O	O	O	O	O	O	O	O
phase	O	O	O	O	O	O	O	O
resetting	O	O	O	O	O	O	O	O
curves	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O
well	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
synaptic	O	O	O	O	O	O	O	O
potentials	O	O	O	O	O	O	O	O
without	O	O	O	O	O	O	O	O
need	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
concomitant	O	O	O	O	O	O	O	O
increase	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
proximal	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O
distal	O	O	O	O	O	O	O	O
dendritic	O	O	O	O	O	O	O	O
g(K)	O	O	O	O	O	O	O	B-Parameter
.	O	O	O	O	O	O	O	O

To	O	O	O	O	O	O	O	O
test	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O
hypothesis	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
adult	O	O	O	O	O	O	O	O
male	O	O	O	O	O	O	O	O
Sprague	O	O	O	O	B-ModelOrganism	O	O	O
-	O	O	O	O	I-ModelOrganism	O	O	O
Dawley	O	O	O	O	I-ModelOrganism	O	O	O
rats	O	O	O	O	I-ModelOrganism	O	O	O
underwent	O	O	O	O	O	O	O	O
chronic	O	O	O	O	O	O	O	O
constriction	O	O	O	O	O	O	O	O
injury	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
CCI	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
sciatic	O	O	O	O	O	O	O	O
nerve	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O
hypothesis	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O
glutamate	O	O	O	O	O	O	O	O
corelease	O	O	O	O	O	O	O	O
might	O	O	O	O	O	O	O	O
account	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
maintenance	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
entirely	O	O	O	O	O	O	O	O
synaptic	O	O	O	O	O	O	O	O
ACh	O	O	O	O	O	O	O	O
innervation	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
PF	O	O	O	O	O	O	B-BrainRegion	O
was	O	O	O	O	O	O	O	O
refuted	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
lack	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
colocalization	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
ChAT	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
vesicular	O	O	O	O	O	O	O	O
glutamate	O	O	O	O	O	O	O	O
transporter	O	O	O	O	O	O	O	O
2	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
VGLUT2	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
PF	O	O	O	O	O	O	B-BrainRegion	O
axon	O	O	O	O	O	O	O	O
varicosities	B-Synapse	O	O	O	O	O	O	O
after	O	O	O	O	O	O	O	O
dual	O	O	O	O	O	O	O	O
immunolabeling	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
present	O	O	O	O	O	O	O	O
study	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
we	O	O	O	O	O	O	O	O
investigated	O	O	O	O	O	O	O	O
if	O	O	O	O	O	O	O	O
intracerebral	O	O	O	O	O	O	O	O
injection	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
bicuculline	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
GABAA	O	O	O	O	O	O	O	O
receptor	O	O	O	O	O	O	O	O
antagonist	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
into	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
thalamus	O	O	O	O	O	O	B-BrainRegion	O
ventral	O	O	O	O	O	O	I-BrainRegion	O
posteromedial	O	O	O	O	O	O	I-BrainRegion	O
nucleus	O	O	O	O	O	O	I-BrainRegion	O
(	O	O	O	O	O	O	O	O
VPM	O	O	O	O	O	O	B-BrainRegion	O
,	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
thalamus	O	O	O	O	O	O	B-BrainRegion	O
specific	O	O	O	O	O	O	O	O
relay	O	O	O	O	O	O	B-BrainRegion	O
nuclei	O	O	O	O	O	O	I-BrainRegion	O
that	O	O	O	O	O	O	O	O
innervated	O	O	O	O	O	O	O	O
S1	O	O	O	O	O	O	B-BrainRegion	O
mostly	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
could	O	O	O	O	O	O	O	O
reverse	O	O	O	O	O	O	O	O
propofol	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
induced	O	O	O	O	O	O	O	O
cortical	O	O	O	O	O	O	O	O
suppression	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
through	O	O	O	O	O	O	O	O
recording	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
changes	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
both	O	O	O	O	O	O	O	O
spontaneous	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
somatosensory	O	O	O	O	O	O	O	O
neural	O	O	O	O	O	O	O	O
activities	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
rat's	O	O	O	O	O	O	O	O
somatosensory	O	O	O	O	O	O	B-BrainRegion	O
cortex	O	O	O	O	O	O	I-BrainRegion	O
(	O	O	O	O	O	O	I-BrainRegion	O
S1	O	O	O	O	O	O	I-BrainRegion	O
)	O	O	O	O	O	O	I-BrainRegion	O
.	O	O	O	O	O	O	O	O

Electrophysiological	O	O	O	O	O	O	O	O
studies	O	O	O	O	O	O	O	O
indicate	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O
phencyclidine	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
PCP	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
markedly	O	O	O	O	O	O	O	O
disrupts	O	O	O	O	O	O	O	O
neuronal	O	O	O	O	O	O	O	O
activity	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O
overall	O	O	O	O	O	O	O	O
excitatory	O	O	O	O	O	O	O	O
effect	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
reduces	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
power	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
frequency	O	O	O	O	O	O	O	O
oscillations	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
LFO	O	O	O	O	O	O	O	O
;	O	O	O	O	O	O	O	O
<	O	O	O	O	O	O	O	O
4	O	O	O	O	O	O	O	O
Hz	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	O	O	O
networks	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

Neurons	O	O	O	O	O	B-Neuron	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
inhibitory	O	O	O	O	O	O	O	O
reticular	O	O	O	O	O	O	B-BrainRegion	O
thalamic	O	O	O	O	O	O	I-BrainRegion	O
nucleus	O	O	O	O	O	O	I-BrainRegion	O
(	O	O	O	O	O	O	I-BrainRegion	O
nRT	O	O	O	O	O	O	I-BrainRegion	O
)	O	O	O	O	O	O	I-BrainRegion	O
receive	O	O	O	O	O	O	O	O
excitatory	O	O	O	O	O	O	O	O
inputs	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O
corticothalamic	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
thalamocortical	O	O	O	O	O	O	O	O
axons	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O
thus	O	O	O	O	O	O	O	O
denervated	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O
such	O	O	O	O	O	O	O	O
injuries	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
yet	O	O	O	O	O	O	O	O
nRT	O	O	O	O	O	B-Neuron	B-BrainRegion	O
cells	O	O	O	O	O	I-Neuron	O	O
generally	O	O	O	O	O	O	O	O
survive	O	O	O	O	O	O	O	O
these	O	O	O	O	O	O	O	O
insults	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
greater	O	O	O	O	O	O	O	O
degree	O	O	O	O	O	O	O	O
than	O	O	O	O	O	O	O	O
TCR	O	O	O	O	O	B-Neuron	O	O
cells	O	O	O	O	O	I-Neuron	O	O
.	O	O	O	O	O	O	O	O

Voltage	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
clamp	O	O	O	O	O	O	O	O
recordings	O	O	O	O	O	O	O	O
showed	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O
bicuculline-M	O	O	O	O	O	O	O	O
blocked	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
current	O	O	O	B-IonicCurrent	O	O	O	O
underlying	O	O	O	I-IonicCurrent	O	O	O	O
the	O	O	O	I-IonicCurrent	O	O	O	O
low	O	O	O	I-IonicCurrent	O	O	O	O
-	O	O	O	I-IonicCurrent	O	O	O	O
threshold	O	O	O	I-IonicCurrent	O	O	O	O
spike	O	O	O	I-IonicCurrent	O	O	O	O
burst	O	O	O	I-IonicCurrent	O	O	O	O
afterhyperpolarization	O	O	O	I-IonicCurrent	O	O	O	O
(	O	O	O	O	O	O	O	O
AHP	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O
effect	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O
was	O	O	O	O	O	O	O	O
mimicked	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O
apamin	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
100	O	O	B-Value	O	O	O	O	O
nM	O	B-Unit	I-Value	O	O	O	O	O
)	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

Abstract	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O
Two	O	O	O	O	O	O	O	O
main	O	O	O	O	O	O	O	O
excitatory	B-Synapse	O	O	O	O	O	O	O
synapses	I-Synapse	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O
formed	O	O	O	O	O	O	O	O
at	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
dendritic	O	O	O	O	O	O	O	O
arbor	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
first	O	O	O	O	O	B-Neuron	O	O
-order	O	O	O	O	O	I-Neuron	O	O
nuclei	O	O	O	O	O	I-Neuron	O	O
thalamocortical	O	O	O	O	O	I-Neuron	O	O
(	O	O	O	O	O	I-Neuron	O	O
TC	O	O	O	O	O	I-Neuron	O	O
)	O	O	O	O	O	I-Neuron	O	O
neurons	O	O	O	O	O	I-Neuron	O	O
.	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O
addition	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
activation	O	O	O	O	O	O	O	O
kinetics	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O
slower	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O
I(Ts)	O	O	O	B-IonicCurrent	O	O	O	O
and	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
activation	O	O	O	O	O	O	O	O
range	O	O	O	O	O	O	O	O
was	O	O	O	O	O	O	O	O
depolarized	O	O	O	O	O	O	O	O
compared	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O
I(T)	O	O	O	B-IonicCurrent	O	O	O	O
.	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O
chapter	O	O	O	O	O	O	O	O
attempts	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
dispel	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
notion	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
thalamus	O	O	O	O	O	O	B-BrainRegion	O
is	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
mere	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
relay	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
transfer	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
sensorimotor	O	O	O	O	O	O	O	O
information	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
cortex	O	O	O	O	O	O	B-BrainRegion	O
but	O	O	O	O	O	O	O	O
rather	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
thalamus	O	O	O	O	O	O	B-BrainRegion	O
is	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
vital	O	O	O	O	O	O	O	O
hub	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
cortico	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
cortical	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
cortico	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
subcortical	O	O	O	O	O	O	O	O
communication	O	O	O	O	O	O	O	O
participating	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
full	O	O	O	O	O	O	O	O
partner	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
range	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
functions	O	O	O	O	O	O	O	O
generally	O	O	O	O	O	O	O	O
strictly	O	O	O	O	O	O	O	O
associated	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
cortex	O	O	O	O	O	O	B-BrainRegion	O
.	O	O	O	O	O	O	O	O

Using	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
simple	O	O	O	O	O	O	O	O
neuronal	O	O	O	O	O	O	O	O
model	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
electrotonic	O	O	O	O	O	O	O	B-Parameter
length	O	O	O	O	O	O	O	I-Parameter
(	O	O	O	O	O	O	O	I-Parameter
L	O	O	O	O	O	O	O	I-Parameter
)	O	O	O	O	O	O	O	I-Parameter
and	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
dendritic	O	O	O	O	O	O	O	B-Parameter
to	O	O	O	O	O	O	O	I-Parameter
somatic	O	O	O	O	O	O	O	I-Parameter
conductance	O	O	O	O	O	O	O	I-Parameter
ratio	O	O	O	O	O	O	O	I-Parameter
(	O	O	O	O	O	O	O	I-Parameter
rho	O	O	O	O	O	O	O	I-Parameter
)	O	O	O	O	O	O	O	I-Parameter
were	O	O	O	O	O	O	O	O
calculated	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O
found	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O
similar	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O
cells	O	O	O	O	O	B-Neuron	O	O
in	O	O	O	O	O	O	O	O
both	O	O	O	O	O	O	O	O
divisions	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
l	O	O	O	O	O	O	B-BrainRegion	O
.g.n	O	O	O	O	O	O	I-BrainRegion	O
.	O	O	O	O	O	O	O	O

Abstract	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O
Interaction	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
gamma	O	O	O	O	O	O	O	O
-aminobutyric-acid-type-A	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O
GABAA	O	O	O	O	O	O	O	O
)	O	O	O	O	O	O	O	O
receptors	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O
recognized	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O
important	O	O	O	O	O	O	O	O
component	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O
mechanism	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
propofol	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O
sedative	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
hypnotic	O	O	O	O	O	O	O	O
drug	O	O	O	O	O	O	O	O
commonly	O	O	O	O	O	O	O	O
used	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O
anesthetic	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O

We	O	O	O	O	O	O	O	O
found	O	O	O	O	O	O	O	O
high	O	O	O	O	O	O	O	O
levels	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
expression	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O
these	O	O	O	O	O	O	O	O
transcripts	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
regions	O	O	O	O	O	O	O	O
associated	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O
prominent	O	O	O	O	O	O	O	O
T	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
type	O	O	O	O	O	O	O	O
currents	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
including	O	O	O	O	O	O	O	O
inferior	O	O	O	O	O	B-Neuron	O	O
olivary	O	O	O	O	O	I-Neuron	O	O
and	O	O	O	O	O	O	O	O
